ConsecutivoOP,ConsecPedido,Cliente,NombCliente,Producto,NombProducto,FechElab,Proceso,Version,FechEntregaPdcc,FechEntregaClte,OCCliente,QtyRequerida,Actividad,QtyControl,RecMAQ,RecHOM,SecAct,FechEstInicil,estado,TipoConsecutivo,Fecha de visita,Empresa,Planta,País,Ciudad,Tipo de equipo,Orden de compra,Pedido N°,Fecha de instalación de la cadena,Material,Referencia equipo,Causa de desgaste,"Si escogió otros, cuál?",Escoja el desgaste donde se presenta,Tipo de cadena,Referencia cadena,Medida referencia de control desgaste nueva en mm (CADENA),Medida referencia control de desgaste actual en mm (CADENA),Porcentaje de elongación actual % (CADENA),Porcentaje de elongación máx % (CADENA),Proyección en horas de operación restantes (H) (CADENA),Medida sin desgaste en mm (BUJE),Medida actual en mm1 (BUJE),Porcentaje de desgaste actual % (BUJE),Medida sin desgaste en mm1 (PASADOR),Medida actual en mm (PASADOR),Medida sin desgaste en mm2 (RODILLO),Medida actual en mm2 (RODILLO),Altura de la platina en mm,Medida actual de la platina en mm (PLATINA),Paso en mm,Cantidad de pasos (Muestra),"Recomendaciones

"
77463,30020,CAP821208LQ3,HOLCIM MEXICO OPERACIONES S.A. DE C.V,30391261A,PTNA  ADIT 16X122.2X271-90°,10/20/2023 14:03,30391261A,1,,7/27/2023 0:00,8400005594,378,CALE2,0,HORNOS DE INDUCCIÓN,TRATAMIENTOS TERMICOS,3,7/28/2023 0:00,FI,FBORP,03/10/2023,HOLCIM,TECOMÁN,MEXICO,COLIMA,Elevador cangilones,8400005594,30020,,CEMENTO,ELEVADOR 552EC1,Cavitación seca,,Buje cadena,"CDNA ELEVADOR FB 984-K443-C2-P7""",FB 984,,,,,,,,,,,,,,0,177.8,5,"Se recomienda realizar seguimiento del material acumulado en la bota, durante la inspección de los elevadores se observa gran cantidad de material acumulado en estos módulos. Un alto nivel de material en el módulo tensor se traduce a un desgaste acelerado de los componentes (cadena, cangilones)."
77463,30020,CAP821208LQ3,HOLCIM MEXICO OPERACIONES S.A. DE C.V,30391261A,PTNA  ADIT 16X122.2X271-90°,10/20/2023 14:03,30391261A,1,,7/27/2023 0:00,8400005594,378,INSP,0,BANCO DE TRABAJO CALIDAD,CALIDAD,12,7/28/2023 0:00,FI,FBORP,03/10/2023,HOLCIM,TECOMÁN,MEXICO,COLIMA,Elevador cangilones,8400005594,30020,,CEMENTO,ELEVADOR 552EC1,Cavitación seca,,Buje cadena,"CDNA ELEVADOR FB 984-K443-C2-P7""",FB 984,,,,,,,,,,,,,,0,177.8,5,"Se recomienda realizar seguimiento del material acumulado en la bota, durante la inspección de los elevadores se observa gran cantidad de material acumulado en estos módulos. Un alto nivel de material en el módulo tensor se traduce a un desgaste acelerado de los componentes (cadena, cangilones)."
65014,26425,860009808,HOLCIM (COLOMBIA) S.A.,30321184B,BUJE ØE35XØI21X41,7/27/2021 12:14,30321184B,1,,5/24/2021 0:00,4530309439,24,TORN,0,TORNOS,MECANIZADO,2,5/21/2021 0:00,FI,FBORP,4/28/2022,HOLCIM,NOBSA,COLOMBIA,BOYACA,Reclamador y apilador,4530309439,26425,12/12/2021,PIEDRA CALIZA,RECLAMADOR 311 TK1,Elongación prematura;Otros,COLISIÓN CON GUÍAS,Platina Interna;Platina Externa;Rodillo,CDNA FB 311-TK1-C2-P250,FB425,,,,,,100.05,97.75,2.3,,,,,,,,,"- El resultado obtenido del cálculo de elongación (imagen 4) indica que la cadena Fb-425 hasta el día 15/03/22 en 2160 Horas de operación aproximadas tiene un porcentaje de desgaste de 0.12%. Para esta cadena FB recomienda un porcentaje de elongación máximo de 1.6%.   En fundamento de los resultados, se infiere que la cadena no presenta un desgaste prematuro o excesivo entre buje y pasador.  - Los rodillos inspeccionados, presentan una huella de desgaste acelerado en correlación a las horas de operación. Los resultados en el cálculo de desgaste del rodillo (imagen 5) entregan un porcentaje de desgaste del 2.30%, donde el desgaste máximo en porcentaje de 6.47%. Si bien el desgaste calculado no supera el máximo sugerido, en las horas que lleva de operación se debiera tener un desgaste aproximado del 0.46%  - Se recomienda planear parada para realizar inspección detallada del equipo: cadena, guías, sprocket, etc., y, determinar si el desgaste encontrado en los rodillos pertenece a una causa puntual o patrón que afecta a todo el conjunto de rodillos. Este paro es necesario para hallar causas raíz.   - Se recomienda gestionar el traslado de los tramos de cadena desensamblados a instalaciones de FB para realizar análisis mas detallado.  - Se consideran a continuación las siguientes hipótesis como fuente del desgaste acelerado de los rodillos:  a)	Constante colisión del rodillo a la entrada de las guías desgaste; es decir, el fenómeno se presenta cuando la cadena sale del sprocket hacia la guía y no se da un contacto de entrada suave. Este fenómeno sucede en los módulos tensor y motriz.  b)	En alguna sección de las guías de desgaste se hallan escalas, reducciones de área que no permitan la rodadura o movimiento del rodillo.  c)	En las secciones de las guías de desgaste, sprocket-eje se halla algún tipo desnivel ocasionado la restricción del movimiento al rodillo."
63616,26033,891300241,MANUELITA S.A,1ACI030002,RODILLO 184X152.4X79,2/26/2021 17:32,1ACI030002,3,02/05/2021 00:00,1/29/2021 0:00,3300190163:,342,TORN1,0,TORNOS,MECANIZADO,6,1/30/2021 0:00,FI,FBORP,5/30/2023,INGENIO MANUELITA,COLOMBIA,COLOMBIA,CALI,Tansportador de tablilla,3300190163,26033,,CAÑA,CONDUCTOR DE CAÑA,,Tiempo de uso,N/A;Pasador cadena,"CDNA FB 2648-P12""",FB 2648,,,,,,,,,,,,,,,,,"La silla platina es el elemento más deteriorado de la cadena, el cual se ha estado fisurando en la parte lateral donde se presenta las perforaciones  Ingenio manuelita colocó una lámina en forma de U para reforzar la silla platina y evitar el desprendimiento de esta.  La soldadura colocada entre el refuerzo y la silla platina presenta deterioro en algunos elementos."
56814,23996,860009808,HOLCIM (COLOMBIA) S.A.,30179097A,PASADOR 31.75X20.1X101.7 CP/PE,10/23/2019 13:46,30179097A,1,8/26/2019 0:00,8/23/2019 0:00,4900027863,526,RECT,0,RECTIFICADORA,MECANIZADO,11,08/03/2019 00:00,FI,FBORP,1/16/2020,HOLCIM,HOLCIM COLOMBIA,COLOMBIA,BOYACÁ,Elevador cangilones,,23996,,,631-EC1,Elongación prematura,,Buje cadena,"CDNA FB 6830-K2-C2 P 6"" ",FB 6830,,,,,,,,,,,,,,,,,Como medida principal se debe cambiar el tramo de cadena viejo que está instalado actualmente para evitar que los sprocket se sigan desgastando y que los bujes nuevos sufran desgaste prematuro.
56814,23996,860009808,HOLCIM (COLOMBIA) S.A.,30179097A,PASADOR 31.75X20.1X101.7 CP/PE,10/23/2019 13:46,30179097A,1,8/26/2019 0:00,8/23/2019 0:00,4900027863,526,REVE,0,HORNO DE TT,TRATAMIENTOS TERMICOS,10,08/03/2019 00:00,FI,FBORP,1/16/2020,HOLCIM,HOLCIM COLOMBIA,COLOMBIA,BOYACÁ,Elevador cangilones,,23996,,,631-EC1,Elongación prematura,,Buje cadena,"CDNA FB 6830-K2-C2 P 6"" ",FB 6830,,,,,,,,,,,,,,,,,Como medida principal se debe cambiar el tramo de cadena viejo que está instalado actualmente para evitar que los sprocket se sigan desgastando y que los bujes nuevos sufran desgaste prematuro.
77792,30028,CAP821208LQ3,HOLCIM MEXICO OPERACIONES S.A. DE C.V,30607413B,PASADOR 36.35X35.90X191,10/31/2023 14:42,30607413B,1,,8/15/2023 0:00,8400005586,546,TEMP,0,HORNOS DE INDUCCIÓN,TRATAMIENTOS TERMICOS,4,8/16/2023 0:00,FI,FBORP,5/20/2024,HOLCIM,MERIDA,MEXICO,MERIDA,Elevador cangilones,8400005586,30028,1/20/2024,CLINKER,ELEVADOR 5E1-BE01,Otros,FALTA DE COMPONENTE (ARANDELAS TOPE),Pasador cadena,CDNA ELEVADOR FB AU06.3 C2 P7,FB AU06.3,,,,,,,,,,,,,,,,,"Pasadores desplazados o con tendencia hacia la izquierda o derecha. El pasador esta centrado cuando sobresale aproximadamente 3,0mm en cada extremo a partir de la platina aditamento o teléfono. Para garantizar la correcta operación del elevador 5E1-BE01 se deberán instalar las arandelas topes como medida correctiva inmediata. Como solución definitiva se debe realizar el reemplazo de cadena FB-06. "
65434,26765,860009808,HOLCIM (COLOMBIA) S.A.,30351506D,PTNA EXT ADIT16X122.2X271 -90°,7/29/2021 8:27,30351506D,2,07/02/2021 00:00,08/03/2021 00:00,4530313020,60,MECA1,0,CDM CADENAS ,MECANIZADO,11,07/02/2021 00:00,FI,FBORP,12/05/2022,HOLCIM,NOBSA,COLOMBIA,BOYACA,Elevador cangilones,4530313020,26765,7/27/2021,CLINKER,ELEVADOR D CANGILONES 533-EC1,Elongación prematura;Desalineación;Otros,DESGASTE DE GUIAS,Platina Interna;Pasador cadena,"CDNA FB984-ADITK443-C2-P7""",FB984,,,,,,,,,,,,,102,101,177.8,6,"?	La proyección de la vida útil por elongación (0.36%)es de aproximadamente 37.000 horas. ?	En el próximo recorte de cadena se recomienda enviar a los pasos bajados a Forjas Bolívar para realizar un análisis mas detallado y proyectar con mas exactitud la vida útil. ?	Los bujes NO presentan desgaste. ?	Pasador con desgaste moderado para el tiempo de funcionamiento y no evidencia un desgaste alarmante por causas de mala operación del equipo o material muy abrasivo. ?	Se debe cambiar las guías del sistema de tensión lo masa pronto posible, presenta desgaste alarmante. ?	Se recomienda revisar la alineación del equipo para evitar que se sigan desgastando las platinas internas de la cadena y corregir problemas en el sistema de tensión."
65434,26765,860009808,HOLCIM (COLOMBIA) S.A.,30351506D,PTNA EXT ADIT16X122.2X271 -90°,7/29/2021 8:27,30351506D,2,07/02/2021 00:00,08/03/2021 00:00,4530313020,60,MARC,0,MARCADORAS,MECANIZADO,14,07/02/2021 00:00,FI,FBORP,12/05/2022,HOLCIM,NOBSA,COLOMBIA,BOYACA,Elevador cangilones,4530313020,26765,7/27/2021,CLINKER,ELEVADOR D CANGILONES 533-EC1,Elongación prematura;Desalineación;Otros,DESGASTE DE GUIAS,Platina Interna;Pasador cadena,"CDNA FB984-ADITK443-C2-P7""",FB984,,,,,,,,,,,,,102,101,177.8,6,"?	La proyección de la vida útil por elongación (0.36%)es de aproximadamente 37.000 horas. ?	En el próximo recorte de cadena se recomienda enviar a los pasos bajados a Forjas Bolívar para realizar un análisis mas detallado y proyectar con mas exactitud la vida útil. ?	Los bujes NO presentan desgaste. ?	Pasador con desgaste moderado para el tiempo de funcionamiento y no evidencia un desgaste alarmante por causas de mala operación del equipo o material muy abrasivo. ?	Se debe cambiar las guías del sistema de tensión lo masa pronto posible, presenta desgaste alarmante. ?	Se recomienda revisar la alineación del equipo para evitar que se sigan desgastando las platinas internas de la cadena y corregir problemas en el sistema de tensión."
71012,28508,860009808,HOLCIM (COLOMBIA) S.A.,30299259D,PTNA EXT ADIT 12.7X79.9X236-9,7/29/2022 21:19,30299259D,2,7/25/2022 0:00,7/25/2022 0:00,4500602273,60,REVE1,0,HORNO DE TT A GAS PREMAC,TRATAMIENTOS TERMICOS,5,7/20/2022 0:00,FI,FBORP,02/01/2023,HOLCIM,NOBSA,COLOMBIA,BOYACA,Elevador cangilones,4500602273;4530319004,28508,8/30/2022,CARBÓN GRANULADO,ELEVEDOR L41-EC,Otros,OXIDACIÓN,Buje cadena;Platina Externa;Platina Interna;Pasador cadena,"CDNA FB 956-K24-C2-P6""",FB 956,,,,,,,,,,,,,,,152.4,2,"Es evidente que se presenta un desgaste acelerado sobre todo en el pasador  	Toda la superficie de la cadena presenta desgaste por pitting generado por corrosión por el material que transporta y el porcentaje de humedad. 	El pitting que se observa en el pasador daña la superficie reduciendo el área y produciendo desprendimiento y desgaste acelerado. 	Se recomienda revisar todas las condiciones operacionales del equipo y sobre todo el retorno de material a la bota del elevador. 	El material transportado se torna pegajoso y e4s extremadamente corrosivo produciendo desgastes en todas las partes del elevador."
71012,28508,860009808,HOLCIM (COLOMBIA) S.A.,30299259D,PTNA EXT ADIT 12.7X79.9X236-9,7/29/2022 21:19,30299259D,2,7/25/2022 0:00,7/25/2022 0:00,4500602273,60,PULI1,0,MOTO TOOL,MECANIZADO,10,7/20/2022 0:00,FI,FBORP,02/01/2023,HOLCIM,NOBSA,COLOMBIA,BOYACA,Elevador cangilones,4500602273;4530319004,28508,8/30/2022,CARBÓN GRANULADO,ELEVEDOR L41-EC,Otros,OXIDACIÓN,Buje cadena;Platina Externa;Platina Interna;Pasador cadena,"CDNA FB 956-K24-C2-P6""",FB 956,,,,,,,,,,,,,,,152.4,2,"Es evidente que se presenta un desgaste acelerado sobre todo en el pasador  	Toda la superficie de la cadena presenta desgaste por pitting generado por corrosión por el material que transporta y el porcentaje de humedad. 	El pitting que se observa en el pasador daña la superficie reduciendo el área y produciendo desprendimiento y desgaste acelerado. 	Se recomienda revisar todas las condiciones operacionales del equipo y sobre todo el retorno de material a la bota del elevador. 	El material transportado se torna pegajoso y e4s extremadamente corrosivo produciendo desgastes en todas las partes del elevador."
274,27758,CAP821208LQ3,HOLCIM MEXICO OPERACIONES S.A. DE C.V,PD0001788D,PASADOR 44.45X41.15X198.7 PERF,3/23/2022 10:26,PD0001788D,3,2/14/2022 0:00,2/18/2022 0:00,8400003161;;;,366,TORN1,0,TORNOS CADENAS,MECANIZADO,3,02/12/2022 00:00,FI,FBREP,06/07/2024,HOLCIM,HERMOSILLO,MEXICO,HERMOSILLO,Elevador cangilones,8400003161,27758,08/11/2023,CEMENTO,ELEVADOR DE CANGILONES 562-EC1,Otros,MAL ESTADO RUEDA MOTRIZ Y TENSOR,Buje cadena,CDNA FB-SJM-984,FB-SJM-984,,,,,,,,,,,,,,,,,"El componente que define el cambio de cadena para esta aplicación es el buje, según resultados y control dimensional, parte de los bujes registran dimensiones cerca del límite de la capa endurecida  y proyectan un restante de capa endurecida a un periodo de tiempo entre 775 horas. "
54313,23311,890100251,CEMENTOS ARGOS S.A.,1DCI010001,PASADOR 38.1X32.8X186 PERF,01/03/2020 16:25,1DCI010001,1,2/14/2019 0:00,2/25/2019 0:00,4500529054,384,TEMP,0,HORNOS DE INDUCCIÓN,TRATAMIENTOS TERMICOS,5,1/25/2019 0:00,FI,FBORP,3/15/2022,ARGOS,SOGAMOSO,COLOMBIA,SOGAMOSO,Elevador cangilones,4500529054,23311,11/11/2019,CLINKER,ELEVADOR DE CANGILONES 864,Elongación prematura;Cavitación seca,,Platina Externa;Pasador cadena,CDNA FB864-K443-C2-P7,FB864,,,,,,,,,,,,,,,,,"El material para transportar es uno de los factores más importantes al momento de que se produzca la cavitación seca, debido a que existe presencia de material fino, dicho material se aloja en la holgura entre pasador y buje, y durante el transporte va ocasionando el desgaste en estas piezas.   -Se recomienda para el próximo corte de cadena, retirar el paso que presenta alta elongación.  - Se recomienda intervención programada para reparar los cangilones fisurados y, realizar inspección detallada para diagnosticar la falla de la separación incorrecta entre cangilones.  -La cadena se diagnostica entre 50% de su vida útil, Se recomienda realizar control de desgaste periódico. Cada 4 meses y, llevar un control de la elongación de los tramos. "
65003,26425,860009808,HOLCIM (COLOMBIA) S.A.,30321162D,PTNA INT ADIT 9.5X152X349,7/27/2021 15:59,30321162D,1,,5/24/2021 0:00,4530309439,116,VERI,0,BANCO DE TRABAJO CALIDAD,CALIDAD,8,5/20/2021 0:00,FI,FBORP,4/28/2022,HOLCIM,NOBSA,COLOMBIA,BOYACA,Reclamador y apilador,4530309439,26425,12/12/2021,PIEDRA CALIZA,RECLAMADOR 311 TK1,Elongación prematura;Otros,COLISIÓN CON GUÍAS,Platina Interna;Platina Externa;Rodillo,CDNA FB 311-TK1-C2-P250,FB425,,,,,,,,,,,,,78,,250,6,"- El resultado obtenido del cálculo de elongación (imagen 4) indica que la cadena Fb-425 hasta el día 15/03/22 en 2160 Horas de operación aproximadas tiene un porcentaje de desgaste de 0.12%. Para esta cadena FB recomienda un porcentaje de elongación máximo de 1.6%.   En fundamento de los resultados, se infiere que la cadena no presenta un desgaste prematuro o excesivo entre buje y pasador.  - Los rodillos inspeccionados, presentan una huella de desgaste acelerado en correlación a las horas de operación. Los resultados en el cálculo de desgaste del rodillo (imagen 5) entregan un porcentaje de desgaste del 2.30%, donde el desgaste máximo en porcentaje de 6.47%. Si bien el desgaste calculado no supera el máximo sugerido, en las horas que lleva de operación se debiera tener un desgaste aproximado del 0.46%  - Se recomienda planear parada para realizar inspección detallada del equipo: cadena, guías, sprocket, etc., y, determinar si el desgaste encontrado en los rodillos pertenece a una causa puntual o patrón que afecta a todo el conjunto de rodillos. Este paro es necesario para hallar causas raíz.   - Se recomienda gestionar el traslado de los tramos de cadena desensamblados a instalaciones de FB para realizar análisis mas detallado.  - Se consideran a continuación las siguientes hipótesis como fuente del desgaste acelerado de los rodillos:  a)	Constante colisión del rodillo a la entrada de las guías desgaste; es decir, el fenómeno se presenta cuando la cadena sale del sprocket hacia la guía y no se da un contacto de entrada suave. Este fenómeno sucede en los módulos tensor y motriz.  b)	En alguna sección de las guías de desgaste se hallan escalas, reducciones de área que no permitan la rodadura o movimiento del rodillo.  c)	En las secciones de las guías de desgaste, sprocket-eje se halla algún tipo desnivel ocasionado la restricción del movimiento al rodillo."
44941,20561,891401705,INGENIO RISARALDA S.A.,1012822,"CDNA WH-132 P 6.05"" REMACHADA",6/28/2017 11:07,1012822,7,,6/24/2017 0:00,3620161243,144,VERI,0, , ,2,6/22/2017 0:00,FI,FBORP,05/08/2017,INGENIO RISARALDA,RISARALDA,COLOMBIA,BALBOA,Tansportador de tablilla,3620161243,20561,9/22/2016,CAÑA,CONDUCTOR DE CAÑA N°3,Falta de lubricación,,Buje cadena,"CDNA WH 132 PASO 6.05"" REMACHADA",WH 132 ,,,4,2,2832,,,,,,,,,,,,"Los soportes en las tablillas presentan un desgaste de 11mm en los puntos máximos. Se deben revisar las guías por donde se desplazan, estas  guías deben estar en buen estado y sin rastras de soldadura, bien pulidas para la durabilidad de estos soportes, los soportes todavía aguantan más desgaste y este afecta directamente es el setting en los martillos, la planta debe determinar hasta qué punto es viable."
63183,26033,891300241,MANUELITA S.A,1ACI030002,RODILLO 184X152.4X79,1/19/2021 15:41,1ACI030002,1,,02/05/2021 00:00,3300190163:,664,TEMP,0,HORNOS DE INDUCCIÓN,TRATAMIENTOS TERMICOS,2,12/17/2020 0:00,CE,FBORP,5/30/2023,INGENIO MANUELITA,COLOMBIA,COLOMBIA,CALI,Tansportador de tablilla,3300190163,26033,,CAÑA,CONDUCTOR DE CAÑA,,Tiempo de uso,N/A;Pasador cadena,"CDNA FB 2648-P12""",FB 2648,,,,,,,,,,,,,,,,,"La silla platina es el elemento más deteriorado de la cadena, el cual se ha estado fisurando en la parte lateral donde se presenta las perforaciones  Ingenio manuelita colocó una lámina en forma de U para reforzar la silla platina y evitar el desprendimiento de esta.  La soldadura colocada entre el refuerzo y la silla platina presenta deterioro en algunos elementos."
58246,24723,860009808,HOLCIM (COLOMBIA) S.A.,30351506A,BUJE ØE63.5XØI35.55X127.8,12/30/2019 18:41,30351506A,1,12/14/2019 0:00,01/08/2020 00:00,4530307685,752,VERI,0, ,CALIDAD,7,12/13/2019 0:00,FI,FBORP,7/27/2021,HOLCIM COLOMBIA,HOLCIM COLOMBIA - NOBSA,COLOMBIA,NOBSA,Elevador cangilones,4530307685,24723,7/27/2021,CLINKER,ELEVADOR DE CANGILONES 533-EC1,Medidas fuera de especificación,,Platina Interna;Pasador cadena,"CDNA FB 984 ADIT K443-C2-P7""",FB 984 ,,,,,,,,,,,,,,,,,
63291,25961,890100251,CEMENTOS ARGOS S.A.,7100010-104,CDNA ELEV FB 26200-G4-C2-P200,2/25/2021 16:26,7100010104,1,,2/26/2021 0:00,4500851747,1,ENSA2,0,PRENSA PLATINAS,FORJADO,3,12/29/2020 0:00,FI,FBORP,3/15/2023,ARGOS,PAZ DEL RIO,COLOMBIA,SOGAMOSO,Elevador cangilones,4500851747,25961,04/03/2021,HARINA CRUDA,SUBAKI BS450 HT ,Ruptura,,Platina Externa,CDNA ELEV FB 26200-G4-C2-P200,FB 26200,,,0.5,2,57600,,,,,,,,,,,,"La inspección de la cadena del elevador se realizó en el módulo motriz, módulo tensor y por la compuerta de un módulo intermedio y se giró la cadena en tres ocasiones y no se encontró platinas fisuradas, tornillos aflojados u algún otro elemento en mal estado salvo algunas tapas laterales de los cangilones dobladas hacia adentro"
