TipoOp,ConsOP,Actividad,Descripcion Actividad,Version,Comentario,Proceso
FBREP,157,VERI,VERIFICAR,1,"VER PLANO 

¡OJO! TENER EN CUENTA NOTA DEL ENSAMBLE",PD0001788H
FBREP,41,VERI,VERIFICAR,1,"VER PLANO


NOTA: LLEVAR AL ÁREA DE ENSAMBLE",PD01336
FBREP,3,VERI,VERIFICAR,2,"A=64(±0.5)

B=31.75(±0.5)

C=45(±0.5)

D=73(±1)

E=28(±0.5)

ºF=60(±2º)

R=10(±1)

LR=117(+5.4)

L=280(±3.5)

DIÁMETRO H=31.75-31.45


DIAMETROS DE LAMINACION PARA TORNILLERIA DE PULGADA
ANGULO DE ENTRADA DE ROSCA 22.5º(±2.5º)

DIANOMINAL=1 1/4

DIAEXTERIOR=31,65-31,4
HPP=7

TIPO=UNC

DIALAMINACION=29,25-29,23


CHAFLAN DE SALIDA 5.45x60º",4001899
FBREP,96,VERI,VERIFICAR,1,VER PLANO,PD0001876B
FBREP,94,VERI,VERIFICAR,1,VER PLANO,PD0001876A
FBREP,374,VERI,VERIFICAR,4,11.).VERIFICAR CON GALGA.,19619
FBREP,126,VERI,VERIFICAR,1,VER PLANO,PD0158822A
FBREP,15,VERI,VERIFICAR,1,"DIÁMETROS DE LAMINACIÓN PARA TORNILLERÍA DE PULGADA

DIÁNOMINAL=1/2
DIÁEXTERIOR=12,65-12,4

A=3

HPP=13

TIPO=UNC

DIÁLAMINACIÓN=11,36-11,38

LR=100(+/-1)

L=106(+/-1)


VERIFICAR 27-32 HRC




",CBT8U7ZZ
FBREP,146,VERI,VERIFICAR,3,"DIA NOMINAL= 1 

DIA EXTERIOR A= 52.40-49.20
DIA INTERIOR B= 28.60-27.00
ESP C= 4.49-3.45

VERIFICAR 38-45 HRC",T0294
FBREP,89,VERI,VERIFICAR,1,"VER PLANO
",1ACI050002
FBREP,42,VERI,VERIFICAR,1,"VER PLANO


NOTA: LLEVAR AL ÁREA DE SOLDADURA",PD01336A
FBREP,220,VERI,VERIFICAR,2,"VER PLANO


VERIFICAR DUREZA

NOTA: LLEVAR AL ÁREA DE SOLDADURA",1495604E
FBREP,164,VERI,VERIFICAR,2,VER PLANO,30301439C
FBREP,11,VERI,VERIFICAR,1,"VER PLANO 

NOTA: LLEVAR AL ÁREA DE SOLDADURA

",1058930B
FBREP,199,VERI,VERIFICAR,1,"10.1).VER PLANO 



NOTA:
-UTILIZAR AYUDA MECANICA
-LLEVAR AL AREA DE ENSAMBLE",PD198313A
FBREP,304,VERI,VERIFICAR,5,7.1).VERIFICAR EN PLATO.,83094
FBREP,172,VERI,VERIFICAR,2,VER PLANO,PD0001788D
FBREP,162,VERI,VERIFICAR,2,VER PLANO,PD0001788D
FBREP,171,VERI,VERIFICAR,2,VER PLANO,PD0001788F
FBREP,161,VERI,VERIFICAR,2,VER PLANO,PD0001788F
FBREP,43,VERI,VERIFICAR,1,"VER PLANO


NOTA: LLEVAR AL ÁREA DE SOLDADURA",PD01336B
FBREP,12,VERI,VERIFICAR,1,"VER PLANO
 
VERIFICAR DUREZA 43 - 50 HRC

NOTA:LLEVAR AL AREA DE SOLDADURA",1058930C
FBREP,90,VERI,VERIFICAR,1,"DIANOMINAL=5/8
 ENTRE CARAS=26.2-26.95

ALTURA DE TUERCA=16-14.9

DIAINTERIOR=13,4-13,85

G=45°

HPP=11

TIPO=UNC



VERIFICAR ""GDO8"" 26-36HRC
",PD000373
FBREP,203,VERI,VERIFICAR,1,"2.1).VER PLANO 

NOTA: 
-UTILIZAR AYUDA MECANICA
-LLEVAR AL ÁREA DE SOLDADURA.

",PD198313B1
FBREP,14,VERI,VERIFICAR,2,"DIAMETROS DE LAMINACION PARA TORNILLERIA DE PULGADA
ANGULO DE ENTRADA DE ROSCA 22.5º(±2.5º)

DIANOMINAL=1 1/2
1 1/2-6H

ØEXT=38-37,7

HPP=6

TIPO=UNC

ØLAM=35.23-35.20
A=3

LR=185.73(+/-1.5)
L=191.73(+1)

 

CHAFLAN DE SALIDA 6.35x60º

 VERIFICAR DUREZA  33-39 HRC

",102316
FBREP,117,VERI,VERIFICAR,2,"VER PLANO 

",PD0001616C
FBREP,120,VERI,VERIFICAR,4,VER PLANO ,PD0001616F
FBREP,121,VERI,VERIFICAR,1,VER PLANO ,PD0001588
FBREP,45,VERI,VERIFICAR,1,"VER PLANO


NOTA: LLEVAR AL ÁREA DE SOLDADURA",PD01336D
FBREP,47,VERI,VERIFICAR,1,"VER PLANO


NOTA: LLEVAR AL ÁREA DE SOLDADURA",PD01336F
FBREP,224,VERI,VERIFICAR,2,"VER PLANO

NOTA:LLEVAR AL AREA DE SOLDADURA",037704C
FBREP,28,VERI,VERIFICAR,1,VER PLANO,PD0001805
FBREP,196,VERI,VERIFICAR,1,VER PLANO,PD0001983J
FBREP,175,VERI,VERIFICAR,1,VER PLANO,1DCI010003
FBREP,426,VERI,VERIFICAR,1,-VERIFICAR EN TORNO CONCENTRICIDAD Y SENTIDO DEL GIRO.,PD0002586
FBREP,151,VERI,VERIFICAR,1,"VER PLANO 
",PD0001635E
FBREP,19,VERI,VERIFICAR,1,VER PLANO ,PD01399K1
FBREP,52,VERI,VERIFICAR,2,"VER PLANO 

-VERIFICAR DUREZA",1480738D
FBREP,379,VERI,VERIFICAR,1,"1.1).VERIFICAR  DUREZA, ACABADO, POROS, RECHUPE Y DIMESIONES

1.2).VERIFICAR CON PROBADOR.

NOTA: VERIFICAR EXISTENCIA DEL PROBADOR DE LO CONTRARIO FABRICARLO",PD0002496
FBREP,65,VERI,VERIFICAR,2,"VER PLANO

VERIFICAR DUREZA

NOTA: LLEVAR AL AREA DE SOLDADURA
",PD0001754B
FBREP,134,VERI,VERIFICAR,5,VER PLANO ,1ARU000003
FBREP,231,VERI,VERIFICAR,2,"6.1).VER PLANO




",13001692
FBREP,212,VERI,VERIFICAR,1,"5.1).VER PLANO 


NOTA:UTILIZAR AYUDA MECANICA",PD198511
FBREP,337,INSP,INSPECCIONAR,3,"VER PLANO

NOTA:
-VERIFICAR DUREZA
-LLEVAR  AL ÁREA  DE ENSAMBLE
",54987-1E
FBREP,366,INSP,INSPECCIONAR,1,VER PLANO,1122830NE
FBREP,485,INSP,INSPECCIONAR,1,"VER PLANO




",30586248A4
FBREP,436,INSP,INSPECCIONAR,3,"ØNOMINAL=3/4 

ENTRE CARAS=31.75-30.8

ALTURA DE TUERCA B=19.25-18.1

ØINTERIOR=16,3-16,8
HPP=10

TIPO=UNC


Gº=45º(±2)




GRADO ""8"" VERIFICAR 26-36 HRC

",710010105C
FBREP,253,INSP,INSPECCIONAR,1,"VER PLANO 
",PD0002210
FBREP,257,INSP,INSPECCIONAR,1,"VER PLANO 
",PD0002210
FBREP,413,INSP,INSPECCIONAR,1,"-VER PLANO

NOTA: LLEVAR AL AREA DE ENSAMBLE",30392656B
FBREP,303,INSP,INSPECCIONAR,1,"VER PLANO



VERIFICAR DUREZA",PD0002323
FBREP,460,INSP,INSPECCIONAR,3,VER PLANO.,R1487E
FBREP,352,INSP,INSPECCIONAR,1,"VER PLANO

NOTA: LLEVAR AL ÁREA DE SOLDADURA",PD0002309B
FBREP,480,INSP,INSPECCIONAR,9,• VALIDAR MICRAJE Y ACABADO DEL GALVANIZADO.,5860012238
FBREP,378,INSP,INSPECCIONAR,1,2.1).VER PLANO,PD0002492
FBREP,418,INSP,INSPECCIONAR,1,".VER PLANO

 ",30392656I
FBREP,439,INSP,INSPECCIONAR,13,VALIDAR MICRAJE Y ACABADO DEL GALVANIZADO ,5860012237
FBREP,406,INSP,INSPECCIONAR,3,"VER PLANO

VERIFICAR DUREZA",30351506D
FBREP,411,INSP,INSPECCIONAR,4,"DIANOMINAL=1
1-8H
ENTRECARAS A=41.25-40.05
ALTURA DE TUERCA B=25.7-24.3
Gº=45º(±2)
ØINTERIOR=22-22,6
HPP=8
TIPO=UNC

VERIFICAR DUREZA ""GDO8"" 26-36 HRC
",30375034A
FBREP,441,INSP,INSPECCIONAR,1,"DIAMETROS DE LAMINACION ANGULO DE ENTRADA DE ROSCA 22.5º(±2.5º)
ØNOM=5/8
HPP=11
TIPO=UNC
ØEXT=15.8 - 15.6
ØLAM=14.31 - 14.33
ØE=15.87 - 15.57
ENTRE CARAS A=26.97 - 26.18
ALTURA CABEZA DEL TLLO B=10.23 - 9.6
R=1.15 - 0.5
LR=38.1(+1.5)
L=50.8(±2.5)",PD0002978
FBREP,399,INSP,INSPECCIONAR,3,"VER PLANO 

NOTA:LLEVAR AL ÁREA DE SOLDADURA",30321162H
FBREP,427,INSP,INSPECCIONAR,1,"VER PLANO

VERIFICAR DUREZA",PD0002587
FBREP,336,INSP,INSPECCIONAR,3,VER PLANO ,54987-1D
FBREP,272,INSP,INSPECCIONAR,2,VER PLANO ,PD0001788A
FBREP,403,INSP,INSPECCIONAR,3,VER PLANO,30351506A
FBREP,329,INSP,INSPECCIONAR,4,"- VERIFICAR CON BUJE.
",1000151928
FBREP,264,INSP,INSPECCIONAR,2,VER PLANO,0206310173
FBREP,339,INSP,INSPECCIONAR,3,"VER PLANO



NOTA:LLEVAR AL ÁREA DE SOLDADURA",54987-1G
FBREP,277,INSP,INSPECCIONAR,2,VER PLANO,PD0001788G
FBREP,305,INSP,INSPECCIONAR,2,"VER PLANO

NOTA: APLICAR LOCTTITE SEGUN INSTRUCCIONES DE INGENIERÍA  (VALIDAR CORREO ENVIADO POR INGENIERÍA)",1ACI000000
FBREP,410,INSP,INSPECCIONAR,4,"17.1).VER PLANO


NOTA: UTILIZAR AYUDA MECANICA


 ",30375034
FBREP,292,INSP,INSPECCIONAR,7,9.1).VER PLANO,1ACI000004
FBREP,448,INSP,INSPECCIONAR,1,"5.1).VER PLANO

NOTA:
-LLEVAR AL ÁREA DE ENSAMBLE.
",100278461A
FBREP,433,INSP,INSPECCIONAR,1,"5.1).VER PLANO

NOTA:
-LLEVAR AL ÁREA DE ENSAMBLE.
",100278461A
FBREP,319,INSP,INSPECCIONAR,1,VER PLANO ,PD0002334B
FBREP,462,INSP,INSPECCIONAR,4,"
VER PLANO 

VERIFICAR DUREZA  ",R1487A
FBREP,465,INSP,INSPECCIONAR,4,"
VER PLANO 

VERIFICAR DUREZA  ",R1487A
FBREP,453,INSP,INSPECCIONAR,4,"
VER PLANO 

VERIFICAR DUREZA  ",R1487A
FBREP,476,INSP,INSPECCIONAR,2,"•VER PLANO

•VERIFICAR DUREZA",30607413C
FBREP,492,INSP,INSPECCIONAR,1,VER PLANO,PD0002673
FBREP,389,INSP,INSPECCIONAR,2,"DIANOMINAL=2 

ENTRECARAS=69.85-67.6
ALTURA DE TUERCA=44.6-42.7

DIAINTERIOR=47,4-48
HPP=8
TIPO=UN

VERIFICAR DUREZA ""GDO8"" 26-36 HRC

",110032312A
FBREP,316,INSP,INSPECCIONAR,1,-VER PLANO,1ACI010003
FBREP,420,INSP,INSPECCIONAR,3,"VER PLANO.

NOTA: LLEVAR AL AREA DE ENSAMBLE.",30392656A
FBREP,396,INSP,INSPECCIONAR,3,VER PLANO,30321162G
FBREP,430,INSP,INSPECCIONAR,1,VER PLANO,1000134412
FBREP,361,INSP,INSPECCIONAR,2,VER PLANO,1122830N
FBREP,393,INSP,INSPECCIONAR,1,"6.1).VER PLANO
",PD0002538
FBREP,414,INSP,INSPECCIONAR,1,"VER PLANO 

VERIFICAR DUREZA

NOTA:LLEVAR AL AREA DE ENSAMBLE
",30392656C
FBREP,342,INSP,INSPECCIONAR,1,"VER PLANO

NOTA:
-VERIFICAR DUREZA
-LLEVAR  AL ÁREA  DE ENSAMBLE
",54987-1J
FBREP,491,INSP,INSPECCIONAR,1,"VER PLANO 

NOTA:LLEVAR AL AREA DE ENSAMBLE",3586248A15
FBREP,355,INSP,INSPECCIONAR,3,"VERIFICAR QUE TODOS LOS COMPONENTES ESTEN COMPLETOS.

PRESENTAR ELEMENTOS DE SUJECIÓN (TORNILLO, ARANDELA Y TUERCA PHILIDA).

¡OJO!
- UN SPROCKET SE COMPONE DE 3 SEGMENTOS IGUALES.



 ",30573114
FBREP,308,INSP,INSPECCIONAR,1," VER PLANO

NOTA: SE ENSAMBLA EN CAMPO",PD0002334
FBREP,446,INSP,INSPECCIONAR,3,"DIAMETRO=6.35(±0.4)

A=28(±1)

B=54(±1)",10CI060000
FBREP,489,INSP,INSPECCIONAR,2,"VER PLANO

NOTA:LLEVAR AL AREA DE ENSAMBLE.
",30586248A9
FBREP,273,INSP,INSPECCIONAR,3,VER PLANO,PD0001788C
FBREP,372,INSP,INSPECCIONAR,6,"DIANOMINAL=M42

ENTRE CARAS A=65.0-63.1

ALTURA CABEZA DEL TLLO B=26.42-25.58

R MIN=1.2

L=100(±2)


DIÁMETROS DE LAMINACIÓN PARA TORNILLERÍA MÉTRICA
ÁNGULO DE ENTRADA DE ROSCA 22.5º(±2.5º)

DIÁNOMINAL= M42

M42-4.5
DIÁEXTERIOR=41,9-41,7

P=4.5


CHAFLAN DE SALIDAD 5.6X45°

NOTA:VERIFICAR DIAMETRO PITCH 39.014 - 38.778

",12689
FBREP,407,INSP,INSPECCIONAR,2,VER PLANO,30351506E
FBREP,450,INSP,INSPECCIONAR,1,"5.1).VER PLANO

NOTA:
-LLEVAR AL ÁREA DE ENSAMBLE.
",100278461B
FBREP,434,INSP,INSPECCIONAR,1,"5.1).VER PLANO

NOTA:
-LLEVAR AL ÁREA DE ENSAMBLE.
",100278461B
FBREP,59,ESME/PULI3,PULIR,2,PULIR REBABA,1465030G
FBREP,148,ESME/PULI3,PULIR,1,PULIR REBABA,00004196
FBREP,130,ESME/PULI3,PULIR,1,LIMPIAR LAS PIEZAS COMPLETAMENTE (LIBRES DE TODO COMPUESTO ORGÁNICO Y CALAMINA),PD00158828
FBREP,220,ESME/PULI3,PULIR,2,"2.1).PULIR REBABA
",1495604E
FBREP,3,ESME/PULI3,PULIR,2,PULIR REBABA,4001899
FBREP,202,ESME/PULI3,PULIR,1,1.1).LIMPIAR LAS PIEZAS COMPLETAMENTE (LIBRES DE TODO COMPUESTO ORGÁNICO Y CALAMINA),PD198313B
FBREP,106,ESME/PULI3,PULIR,1,PULIR REBABA,037704E
FBREP,52,ESME/PULI3,PULIR,2,PULIR REBABA,1480738D
FBREP,65,ESME/PULI3,PULIR,2,PULIR REBABAS,PD0001754B
FBREP,126,ESME/PULI3,PULIR,1,PULIR REBABA.,PD0158822A
FBREP,15,ESME/PULI3,PULIR,1,LIMPIAR CON GRATA,CBT8U7ZZ
FBREP,42,ESME/PULI3,PULIR,1,"PULIR REBABAS
 ",PD01336A
FBREP,237,ESME/PULI3,PULIR,2,2.1).PULIR REBABA,16763A
FBREP,45,ESME/PULI3,PULIR,1,PULIR REBABA,PD01336D
FBREP,47,ESME/PULI3,PULIR,1,"PULIR REBABAS
",PD01336F
FBREP,117,ESME/PULI3,PULIR,2,PULIR REBABAS,PD0001616C
FBREP,51,ESME/PULI3,PULIR,2,PULIR REBABA,1480738B
FBREP,100,ESME/PULI3,PULIR,5,PULIR REBABA,10020192
FBREP,217,ESME/PULI3,PULIR,2,"2.1).PULIR REBABA
",1495604B
FBREP,226,ESME/PULI3,PULIR,2,PULIR REBABA,037704E
FBREP,27,ESME/PULI3,PULIR,1,PULIR REBABA,PD0001806B
FBREP,27,ESME/PULI3,PULIR,1,PULIR REBABA,PD0001806B
FBREP,66,ESME/PULI3,PULIR,2,PULIR REBABAS,PD0001754C
FBREP,128,ESME/PULI3,PULIR,1,PULIR REBABA,PD00158821
FBREP,12,ESME/PULI3,PULIR,1,PULIR REBABAS,1058930C
FBREP,43,ESME/PULI3,PULIR,1,"PULIR REBABAS

DESCONTAMINAR LA PIEZA ",PD01336B
FBREP,199,ESME/PULI3,PULIR,1,1.1).LIMPIAR LAS PIEZAS COMPLETAMENTE (LIBRES DE TODO COMPUESTO ORGÁNICO Y CALAMINA),PD198313A
FBREP,142,ESME/PULI3,PULIR,3,"PULIR REBABA, SOLO SI ES NECESARIO",1ARU160005
FBREP,127,ESME/PULI3,PULIR,1,"PULIR REBABAS
",PD00158827
FBREP,236,ESME/PULI3,PULIR,3,2.1).LIMPIAR LAS PIEZAS COMPLETAMENTE (LIBRES DE TODO COMPUESTO ORGÁNICO Y CALAMINA),16763
FBREP,224,ESME/PULI3,PULIR,2,PULIR REBABAS,037704C
FBREP,29,ESME/PULI3,PULIR,1,"PULIR REBABAS
",PD0001805A
FBREP,37,ESME/PULI3,PULIR,1,"PULIR REBABAS

DESCONTAMINAR LA PIEZA ",PD01337B
FBREP,61,ESME/PULI3,PULIR,1,PULIR REBABAS,1465030E
FBREP,214,ESME/PULI3,PULIR,1,PULIR REBABA,PD011442C4
FBREP,116,ESME/PULI3,PULIR,2,PULIR REBABAS,PD0001616B
FBREP,36,ESME/PULI3,PULIR,1,"PULIR REBABAS
 ",PD01337A
FBREP,16,ESME/PULI3,PULIR,1,LIMPIAR CON GRATA,CBT8U82D
FBREP,141,ESME/PULI3,PULIR,4,"PULIR REBABA, SOLO SI ES NECESARIO ",1ARU160001
FBREP,123,ESME/PULI3,PULIR,1,LIMPIAR LAS PIEZAS COMPLETAMENTE (LIBRES DE TODO COMPUESTO ORGÁNICO Y CALAMINA),PD0001588B
FBREP,64,ESME/PULI3,PULIR,2,PULIR REBABAS,PD0001754A
FBREP,398,PULI,PULIR,2,PULIR REBABA,30321162D
FBREP,260,PULI,PULIR,8,"PULIR REBABAS
SOLO SI ES NECESARIO",10020190
FBREP,123,PULI,PULIR,1,HACER LIMPIEZA MANUAL-MECANICA,PD0001588B
FBREP,463,PULI,PULIR,7,REBABAS,R1487D
FBREP,468,PULI,PULIR,7,REBABAS,R1487D
FBREP,454,PULI,PULIR,7,REBABAS,R1487D
FBREP,470,PULI,PULIR,2,8.1) PULIR SOLDADURA.,500644
FBREP,416,PULI,PULIR,1,PULIR REBABA,30392656E
FBREP,299,PULI,PULIR,3,,1ACI060002
FBREP,256,PULI,PULIR,1,PULIR REBABA,1290005O
FBREP,422,PULI,PULIR,2,PULIR REBABAS,30392656H
FBREP,363,PULI,PULIR,1,PULIR REBABA,1122830NB
FBREP,435,PULI,PULIR,2,PULIR REBABA,PD000814-1
FBREP,300,PULI,PULIR,2,2.1).PULIR REBABA,PD0002111A
FBREP,304,PULI,PULIR,5,4.1).PULIR REBABA,83094
FBREP,249,PULI,PULIR,2,PULIR REBABA,PD01923D
FBREP,128,PULI,PULIR,1,HACER LIMPIEZA MANUAL-MECANICA,PD00158821
FBREP,309,PULI,PULIR,1,PULIR REBABA,PD0002334A
FBREP,243,PULI,PULIR,4,PULIR REBABA.,4004359
FBREP,401,PULI,PULIR,2,PULIR REBABA,4010593B
FBREP,384,PULI,PULIR,1,"PULIR REBABAS

HACER CHAFLAN ",304499572C
FBREP,358,PULI,PULIR,3,4.1) PULIR REBABA CON PULIDORA.,30573114-3
FBREP,354,PULI,PULIR,2,"PULIR REBABA..
",PD0002309D
FBREP,417,PULI,PULIR,1,PULIR REBABA,30392656F
FBREP,14,PULI,PULIR,2,LIMPIAR CON GRATA,102316
FBREP,374,PULI,PULIR,4,3.1).LIMPIAR LAS PIEZAS COMPLETAMENTE (LIBRES DE TODO COMPUESTO ORGÁNICO Y CALAMINA),19619
FBREP,490,PULI,PULIR,2,"- PULIR REBABA.
",3586248A10
FBREP,382,PULI,PULIR,1,PULIR REBABAS,304499572A
FBREP,383,PULI,PULIR,1,-PULIR REBABAS,304499572B
FBREP,211,PULI,PULIR,1,"5.1).ARISTAS VIVAS, SOLO SI ES NECESARIO.",PD19832A23
FBREP,351,PULI,PULIR,2,PULIR REBABAS,PD0002309A
FBREP,388,PULI,PULIR,3,PULIR REBABA,1100032312
FBREP,265,PULI,PULIR,2,PULIR REBABA,0206310174
FBREP,466,PULI,PULIR,7,PULIR REBABA,R1487B
FBREP,335,PULI,PULIR,3,PULIR REBABA,54987-1C
FBREP,18,VERI,VERIFICAR,1,VER PLANO,PD01399K
FBREP,114,VERI,VERIFICAR,1,"VER PLANO 
",PD001616
FBREP,259,VERI,VERIFICAR,1,"ØNOMINAL=3/4 

ENTRE CARAS=31.75-30.8

ALTURA DE TUERCA B=19.25-18.1

ØINTERIOR=16,3-16,8
HPP=10

TIPO=UNC


Gº=45º(±2)




GRADO ""8"" VERIFICAR 26-36 HRC

",PD0002111F
FBREP,255,VERI,VERIFICAR,1,"ØNOMINAL=3/4 

ENTRE CARAS=31.75-30.8

ALTURA DE TUERCA B=19.25-18.1

ØINTERIOR=16,3-16,8
HPP=10

TIPO=UNC


Gº=45º(±2)




GRADO ""8"" VERIFICAR 26-36 HRC

",PD0002111F
FBREP,464,VERI,VERIFICAR,4,"VALIDAR ESCUALIZACION 
GLGAR 
",R1487
FBREP,127,VERI,VERIFICAR,1,"-VER PLANO

VERIFICAR DUREZA=45-49 HRC

",PD00158827
FBREP,2,VERI,VERIFICAR,1,VER PLANO,PD0001778
FBREP,70,VERI,VERIFICAR,1,VER PLANO ,PD0001754G
FBREP,238,VERI,VERIFICAR,2,"-VER PLANO

NOTA:
-LLEVAR AL ÁREA DE ENSAMBLE Y LUEGO A SOLDADURA",16763B
FBREP,66,VERI,VERIFICAR,2,"VER PLANO

VERIFICAR DUREZA 

",PD0001754C
FBREP,69,VERI,VERIFICAR,2,VER PLANO,PD0001754F
FBREP,86,VERI,VERIFICAR,2,VER PLANO,PD0001754F
FBREP,92,VERI,VERIFICAR,1,"VER PLANO

",PD0001876
FBREP,84,VERI,VERIFICAR,1,"VER PLANO  

",PD0001754T
FBREP,204,VERI,VERIFICAR,1,"4.1)VER PLANO 


NOTA: LLEVAR AL ÁREA DE SOLDADURA



",PD198313B2
FBREP,82,VERI,VERIFICAR,1,"VER PLANO 

NOTA:
-NO PRECALENTAR 
-NO REALIZAR ALIVIO DE TENSIONES",PD0001754P
FBREP,128,VERI,VERIFICAR,1,"VER PLANO 

-LLEVAR AL AREA DE SODADURA.",PD00158821
FBREP,27,VERI,VERIFICAR,1,"VER PLANO 

NOTA:LLEVAR AL AREA DE SOLDADURA.",PD0001806B
FBREP,27,VERI,VERIFICAR,1,"VER PLANO 

NOTA:LLEVAR AL AREA DE SOLDADURA.",PD0001806B
FBREP,111,VERI,VERIFICAR,1,"VER PLANO

",PD0001920D
FBREP,39,VERI,VERIFICAR,2,"VER PLANO


NOTA: LLEVAR AL ÁREA DE SOLDADURA

NOTA:LA DIMENSION DE LA LONGITUD DEL DEFLECTOR SE DEBE DEJAR EN LA TOLERANCIA Mín,PARA GARANTIZAR UN BUEN PROCESO DE ENSAMBLE.",PD01337D
FBREP,234,VERI,VERIFICAR,1,"ØE=6.35(±0.4)

A=21.2(±1)

B=49.8(±1)
",13001692E
FBREP,237,VERI,VERIFICAR,2,"9.1).VER PLANO 

NOTA:
-LLEVAR AL ÁREA DE ENSAMBLE
",16763A
FBREP,51,VERI,VERIFICAR,2,"VER PLANO 

-VERIFICAR DUREZA",1480738B
FBREP,99,VERI,VERIFICAR,2,"ENTRECARAS A=57.15-55.3

ALTURA B=25.4(0.5±)
ALTURA F=3.7(±0.2)
ALTURA E=7.46(±0.2)
ØD=43.85(±0.5)
ØH=50.8(±0.5)
R1=3.5(±0.2)
ALTURA DE TUERCA G=33.45-31.62

DIÁNOMINAL=1 1/2
1 1/2-12H
ØINTERIOR=35.9-36.3
HPP=12

TIPO=UNF



GRADO ""8"" VERIFICAR 26-36HRC",10020190
FBREP,100,VERI,VERIFICAR,5,"DIÁNOMINAL=1 

ENTRECARAS A=38.1-36.85
ALTURA DE TUERCA B=15.87(±0.5)
E=6.35(±0.2)
G=22.22(±0.5)
ØD=29.83(±0.5)
ØH=33.33(±0.5)
ØINTERIOR=23.45-23.8
HPP=14
TIPO=UNF

",10020192
FBREP,444,VERI,VERIFICAR,6,VALIDAR ESCUALIZACION Y GALGAR,1ACI000000
FBREP,236,VERI,VERIFICAR,3,"11.1).VER PLANO 

",16763
FBREP,77,VERI,VERIFICAR,1,VER PLANO,PD0001754L
FBREP,358,VERI,VERIFICAR,3,"7.1)VER PLANO
",30573114-3
FBREP,217,VERI,VERIFICAR,2,"VER PLANO


NOTA: LLEVAR AL ÁREA DE SOLDADURA",1495604B
FBREP,226,VERI,VERIFICAR,2,"VER PLANO

NOTA: LLEVAR AL ÁREA DE SOLDADURA",037704E
FBREP,48,VERI,VERIFICAR,1,"VER PLANO


NOTA: LLEVAR AL ÁREA DE SOLDADURA",PD01337F
FBREP,9,VERI,VERIFICAR,1,"VER PLANO 



",1058930
FBREP,356,VERI,VERIFICAR,3,"NOTA:
NORMA DIN 1481 PARA REALIZAR PRUEBA DE RESORTAMIENTO. ",30573114-1
FBREP,32,VERI,VERIFICAR,1,"VER PLANO


",PD01422C
FBREP,331,VERI,VERIFICAR,1,"1.1).VERIFICAR  DUREZA, ACABADO, POROS, RECHUPE Y DIMESIONES",26084-1
FBREP,136,VERI,VERIFICAR,1,"VER PLANO  

",1ARU140004
FBREP,79,VERI,VERIFICAR,2,VER PLANO,PD0001754N
FBREP,16,VERI,VERIFICAR,1,"DIÁMETROS DE LAMINACIÓN PARA TORNILLERÍA DE PULGADA

DIÁNOMINAL=5/8

DIÁEXTERIOR=15,8-15,6
A=3

HPP=11

TIPO=UNC

DIÁLAMINACIÓN=14,31-14,33

LR=80(+/-1)

L=86(+/-1)


VERIFICAR 27-32 HRC
",CBT8U82D
FBREP,116,VERI,VERIFICAR,2,VER PLANO ,PD0001616B
FBREP,112,VERI,VERIFICAR,1,"VER PLANO

",PD0001920E
FBREP,447,VERI,VERIFICAR,3,"1.1)VERIFIRCAR QUE EL MATERIAL HAYA LLEGADO A UNA LONGITUD DE  2636.0mm
 
1.2) GARANTIZAR QUE EL MATERIAL ESTE BONIFICADO CON DUREZA ENTRE 26-32 HRC.",1000278461
FBREP,431,VERI,VERIFICAR,3,"1.1)VERIFIRCAR QUE EL MATERIAL HAYA LLEGADO A UNA LONGITUD DE  2636.0mm
 
1.2) GARANTIZAR QUE EL MATERIAL ESTE BONIFICADO CON DUREZA ENTRE 26-32 HRC.",1000278461
FBREP,443,VERI,VERIFICAR,1,3.1)VERIFICAR COMPONENTES ESTEN COMPLETOS.,APLICPINTU
FBREP,142,VERI,VERIFICAR,3,VER PLANO ,1ARU160005
FBREP,30,VERI,VERIFICAR,1,VER PLANO,PD01422A
FBREP,477,VERI,VERIFICAR,3,•VALIDAR CON DISPOSITIVO PASA NO PASA.,30607413D
FBREP,173,VERI,VERIFICAR,1,"SACAR PIN PARAGUAS DE 3/8X2 1/2



",PD0001788G
FBREP,163,VERI,VERIFICAR,1,"SACAR PIN PARAGUAS DE 3/8X2 1/2



",PD0001788G
FBREP,141,VERI,VERIFICAR,4,VER PLANO ,1ARU160001
FBREP,208,VERI,VERIFICAR,1,"7.1).VER PLANO 

NOTA:
-UTILIZAR AYUDA MECANICA",PD198314
FBREP,37,VERI,VERIFICAR,1,"VER PLANO


NOTA: LLEVAR AL ÁREA DE SOLDADURA",PD01337B
FBREP,83,VERI,VERIFICAR,1,"VER PLANO 

NOTA:LLEVAR  AL AREA DE ENSAMBLE.",30003966D
FBREP,31,VERI,VERIFICAR,1,"VER PLANO

NOTA:LLEVAR AL AREA DE ENSAMBLE",PD01422B
FBREP,29,VERI,VERIFICAR,1,"VER PLANO 

NOTA:

LLEVAR AL AREA DE SOLDADURA",PD0001805A
FBREP,61,VERI,VERIFICAR,1,"VER PLANO 

OJO:VERIFICAR DUREZA",1465030E
FBREP,467,INSP,INSPECCIONAR,4,VER PLANO,R1487C
FBREP,318,INSP,INSPECCIONAR,1,-VER PLANO,1ACI01003A
FBREP,488,INSP,INSPECCIONAR,2,"VER PLANO

NOTA:LLEVAR AL AREA DE ENSAMBLE.
",30586248A8
